alo_label, env_input, actions, alo_predicted, reward_actions, steps_search
----------------------train at epoch 1-----------------------------
5, 16, [16  2], [9 5], [-9.981764 33.14622 ], 2
14, 3, [ 3  4 15 16], [12 12 12 14], [-28.022797   3.222412  11.953497  33.13749 ], 4
3, 2, [ 2 15], [3 3], [32.98249 33.06688], 2
14, 5, [ 5 14  2], [ 7 12 14], [-20.277256  16.125374  33.28105 ], 3
7, 10, [10 13], [6 7], [-10.021437  33.168144], 2
10, 8, [8], [10], [33.13457], 1
4, 13, [13], [4], [33.156513], 1
2, 14, [14], [2], [33.137672], 1
10, 9, [9], [10], [33.044106], 1
10, 15, [15], [10], [33.04904], 1
11, 8, [8], [11], [33.161945], 1
13, 4, [4], [13], [33.04564], 1
5, 6, [6], [5], [33.169693], 1
4, 12, [12 16], [4 4], [32.920513 33.126183], 2
11, 16, [16], [11], [33.18856], 1
12, 12, [12 14 13], [12 12 12], [30.502094 29.04601  33.199436], 3
3, 7, [7], [3], [33.143265], 1
1, 10, [10], [1], [33.075863], 1
8, 4, [4 8], [8 8], [32.934006 33.151585], 2
10, 11, [11], [10], [33.125965], 1
8, 1, [ 1 14], [8 8], [32.941998 33.16683 ], 2
6, 7, [7], [6], [33.147987], 1
1, 8, [8], [1], [33.149784], 1
7, 16, [16  7 10  5  8], [7 5 5 7 7], [12.509533 -1.063889  4.649996 20.9543   33.18872 ], 5
5, 7, [7], [5], [33.14572], 1
13, 6, [6], [13], [33.22749], 1
9, 4, [4], [9], [33.037468], 1
14, 13, [13  6 11  7 16  2], [12 12 12 12 14 14], [-35.235596  -9.052994  -8.830402  -1.576231  17.098953  33.27702 ], 6
2, 1, [1 8], [6 2], [-10.05584   33.149796], 2
2, 12, [12 16], [6 2], [-10.091837  33.10753 ], 2
5, 12, [12 13], [5 5], [32.936253 33.154255], 2
11, 10, [10], [11], [33.11766], 1

13, 14, [14], [13], [33.166267], 1
6, 9, [ 9 16], [5 6], [-10.082176  33.10731 ], 2
13, 8, [8], [13], [33.182487], 1
7, 14, [14], [7], [33.18392], 1
13, 4, [4], [13], [33.04564], 1
3, 8, [8], [3], [33.185738], 1
10, 5, [5], [10], [33.03557], 1
7, 11, [11 10 11  8], [5 5 5 7], [-27.888344    3.3069465  12.048436   33.20158  ], 4
3, 5, [5 6], [3 3], [32.935364 33.146347], 2
2, 1, [1 8], [6 2], [-10.053429  33.14965 ], 2
10, 7, [7], [10], [33.12796], 1
5, 12, [12  8], [5 5], [32.934032 33.150528], 2
2, 7, [7], [2], [33.14334], 1
8, 16, [16], [8], [33.1596], 1
6, 13, [13], [6], [33.15191], 1
7, 14, [14  9  7  9  8], [7 5 5 5 7], [ 9.702434  -5.7890005 -3.0705824  7.9730635 33.199608 ], 5
1, 11, [11], [1], [33.107693], 1
1, 10, [10], [1], [33.075867], 1
6, 10, [10  2  8], [6 6 6], [30.490082 29.021519 33.12691 ], 3
3, 10, [10 14], [6 3], [-10.028366  33.156113], 2
6, 1, [ 1 14  7], [6 6 6], [30.474773 29.029594 33.145126], 3
4, 5, [ 5 13], [8 4], [-10.06859   33.153423], 2
13, 7, [7], [13], [33.155807], 1
0, 7, [7], [0], [33.14351], 1
6, 11, [11], [6], [33.123917], 1
11, 12, [12], [11], [33.037224], 1
6, 6, [6], [6], [33.141975], 1
4, 8, [8], [4], [33.150856], 1
0, 13, [13], [0], [33.152958], 1
3, 11, [11], [3], [33.107212], 1
14, 16, [16 13], [12 14], [-9.95368 33.19059], 2
7, 5, [ 5  8 15  8], [6 5 2 7], [-27.946754    3.3516328  11.991513   33.19798  ], 4

2, 15, [15  7], [2 2], [32.95623  33.143364], 2
4, 4, [4 8], [4 4], [32.933372 33.150787], 2
1, 16, [16], [1], [33.121918], 1
6, 5, [ 5 14  8], [6 6 6], [30.454247 29.01952  33.127174], 3
9, 16, [16], [9], [33.136395], 1
12, 9, [ 9 13], [12 12], [32.97144  33.199585], 2
13, 16, [16], [13], [33.124073], 1
8, 3, [3 8], [8 8], [32.929173 33.151585], 2
11, 9, [9], [11], [33.046753], 1
14, 7, [ 7 13 15  6 13  6 13], [12 14 12 12 14 12 14], [-32.81588   -4.975992 -23.612062 -26.130028 -23.954353 -35.24267
 -25.808754], 7
14, 10, [10  6  2], [12 12 14], [-20.183102  16.203104  33.281616], 3
2, 13, [13], [2], [33.15056], 1
13, 14, [14], [13], [33.166187], 1
7, 4, [4 8], [5 7], [-10.042995  33.190113], 2
12, 7, [7], [12], [33.15666], 1
6, 3, [ 3  2 14 16], [6 6 2 6], [22.854088 16.34645  12.002264 33.106873], 4
4, 12, [12 16  2], [4 8 4], [22.668104 16.037376 33.1461  ], 3
10, 4, [4], [10], [33.0499], 1
7, 14, [14  6], [5 7], [-9.956213 33.13457 ], 2
2, 13, [13], [2], [33.150703], 1
2, 14, [14], [2], [33.137222], 1
5, 10, [10 14 15  7], [5 5 6 5], [22.878407 16.335526 11.961739 33.145546], 4
6, 16, [16], [6], [33.10725], 1
6, 1, [1 7], [6 6], [32.943222 33.145126], 2
12, 10, [10], [12], [33.081127], 1
13, 11, [11], [13], [33.10639], 1
7, 6, [ 6 14 13], [5 7 7], [-12.405888  29.071632  33.16821 ], 3
3, 7, [7], [3], [33.14333], 1
8, 15, [15 16 10], [8 8 8], [30.463198 29.011883 33.097786], 3
3, 4, [ 4 10], [5 3], [-10.111597  33.075073], 2
8, 14, [14], [8], [33.165195], 1
12, 3, [3 8], [12 12], [32.960743 33.208496], 2

6, 12, [12 13], [6 6], [32.934715 33.151703], 2
5, 13, [13], [5], [33.15435], 1
4, 16, [16 14], [4 4], [33.015842 33.149433], 2
4, 14, [14 13], [4 4], [33.0438  33.15342], 2
5, 12, [12  5 16], [5 5 5], [30.387238 28.905973 33.1059  ], 3
1, 5, [5], [1], [33.043915], 1
14, 15, [15  8  6 13  2], [12 12 12 12 14], [-33.243366   -5.528828   -2.8682766   8.172681   33.2947   ], 5
1, 1, [1], [1], [33.050426], 1
14, 13, [13], [14], [33.190567], 1
5, 4, [ 4 13], [5 5], [32.936943 33.156002], 2
8, 1, [1], [8], [33.0412], 1
1, 4, [4], [1], [33.04227], 1
4, 10, [10 13], [4 4], [32.97556  33.153484], 2
10, 2, [2], [10], [33.12149], 1
12, 10, [10], [12], [33.085297], 1
2, 3, [ 3 14], [6 2], [-10.071239  33.13755 ], 2
5, 16, [16], [5], [33.106327], 1
1, 15, [15], [1], [33.06439], 1
0, 7, [7], [0], [33.143787], 1
11, 5, [5 7], [11 11], [32.912693 33.12931 ], 2
8, 10, [10], [8], [33.09573], 1
6, 3, [ 3 11], [6 6], [32.920383 33.123734], 2
10, 6, [6], [10], [33.188484], 1
3, 3, [3 9 8], [6 7 3], [-20.376236  15.962557  33.18637 ], 3
10, 15, [15], [10], [33.04915], 1
3, 16, [16], [3], [33.11694], 1
12, 5, [5 6], [12 12], [32.990673 33.25488 ], 2
8, 5, [ 5 16], [8 8], [32.934147 33.161636], 2
7, 6, [6 7 8], [0 5 7], [-20.215553  16.065346  33.199608], 3
7, 7, [7], [7], [33.147266], 1
14, 14, [14], [14], [33.262383], 1
3, 3, [3 8], [6 3], [-10.041687  33.186726], 2

2, 5, [5 8], [0 2], [-10.067501  33.149837], 2
14, 10, [10 13], [10 14], [-9.995081 33.186783], 2
5, 2, [ 2 16], [5 5], [33.004047 33.108177], 2
0, 6, [6], [0], [33.144688], 1
7, 10, [10 13 14 11 15 13 14], [6 0 5 5 7 7 5], [-40.333275 -17.351187 -22.516262 -24.465508 -20.988323 -30.137274
 -38.83547 ], 7
5, 15, [15  8], [2 5], [-10.0410385  33.149395 ], 2
9, 12, [12], [9], [33.04892], 1
11, 12, [12], [11], [33.03915], 1
5, 1, [ 1 14], [6 5], [-10.053951  33.156143], 2
2, 5, [ 5 14], [5 2], [-10.074842  33.13752 ], 2
13, 13, [13], [13], [33.189354], 1
7, 2, [ 2 11 16], [7 5 7], [22.73631  16.024527 33.161728], 3
4, 1, [ 1 14 13], [4 4 4], [30.470146 29.0438   33.15342 ], 3
2, 6, [6], [2], [33.150223], 1
2, 8, [8], [2], [33.15057], 1
13, 11, [11], [13], [33.106358], 1
13, 7, [7], [13], [33.155807], 1
1, 12, [12], [1], [33.043808], 1
11, 1, [1], [11], [33.036415], 1
12, 10, [10], [12], [33.08139], 1
7, 9, [ 9 11  4 14 11  8], [5 7 5 7 7 7], [-24.871374    8.458677   -1.1170259  11.399435   17.04439    33.192493 ], 6
11, 1, [1], [11], [33.036503], 1
0, 2, [2 8 6], [0 0 0], [30.563618 29.0369   33.143257], 3
10, 11, [11], [10], [33.126007], 1
10, 12, [12], [10], [33.037727], 1
12, 13, [13], [12], [33.199623], 1
9, 14, [14], [9], [33.09831], 1
14, 9, [ 9 13], [ 5 14], [-10.0346775  33.18679  ], 2
5, 7, [7], [5], [33.14574], 1
11, 16, [16], [11], [33.188454], 1
7, 1, [ 1 13], [2 7], [-10.046118  33.168503], 2
5, 12, [12  8], [6 5], [-10.065802  33.150707], 2

12, 6, [6], [12], [33.237], 1
5, 5, [5 8], [6 5], [-10.066914  33.151314], 2
3, 7, [7], [3], [33.143307], 1
11, 4, [4], [11], [33.037113], 1
4, 6, [6 2], [4 4], [33.015827 33.1461  ], 2
14, 2, [2], [14], [33.275642], 1
4, 4, [ 4 14  9  1 16  1 13], [4 8 8 8 4 8 4], [  4.917142   -13.542902   -16.166573   -13.697898    -2.9009385
  -0.06350899  33.156376  ], 7
12, 16, [16], [12], [33.126183], 1
2, 11, [11], [2], [33.1085], 1
11, 11, [11], [11], [33.13514], 1
2, 6, [6], [2], [33.14589], 1
11, 2, [ 2 11], [10 11], [-9.997831 33.13372 ], 2
9, 8, [8], [9], [33.217323], 1
8, 6, [6], [8], [33.110683], 1
2, 16, [16], [2], [33.11243], 1
10, 10, [10], [10], [33.070103], 1
7, 7, [ 7 11 15  8], [5 7 5 7], [-20.050957  16.339106  11.999504  33.199986], 4
8, 14, [14], [8], [33.166084], 1
11, 3, [3], [11], [33.033833], 1
7, 9, [9 8], [2 7], [-10.029272  33.194202], 2
9, 12, [12], [9], [33.04884], 1
0, 11, [11], [0], [33.108253], 1
3, 2, [2], [3], [33.141212], 1
1, 10, [10], [1], [33.07585], 1
8, 16, [16  8 14], [4 8 8], [-12.437225  29.051847  33.167477], 3
7, 6, [ 6 16], [5 7], [-9.946995 33.16284 ], 2
6, 13, [13], [6], [33.15181], 1
10, 6, [6], [10], [33.174072], 1
10, 16, [16 13], [10 10], [33.06152 33.19689], 2
9, 7, [7], [9], [33.176464], 1
10, 11, [11], [10], [33.125717], 1
10, 11, [11], [10], [33.125877], 1

4, 1, [ 1 10  2], [8 4 4], [-12.574335  28.971712  33.14469 ], 3
5, 2, [2 8], [5 5], [33.02188  33.150673], 2
7, 16, [16  7], [7 7], [33.03812  33.147312], 2
12, 14, [14  9 13], [13 12 12], [-12.488117  28.96999   33.199688], 3
0, 16, [16  8], [0 0], [33.034225 33.152428], 2
11, 7, [7], [11], [33.13334], 1
8, 3, [ 3 16 11], [8 4 8], [22.660202 16.036703 33.17506 ], 3
7, 5, [5 8], [6 7], [-10.040091  33.196102], 2
10, 16, [16 10], [ 0 10], [-10.015734  33.06971 ], 2
10, 16, [16  7], [ 7 10], [-9.980068 33.12779 ], 2
12, 14, [14 10], [12 12], [33.031124 33.080124], 2
7, 11, [11 15  3  8], [7 5 7 7], [19.777283 11.068208 24.967226 33.19715 ], 4
5, 1, [1 6], [2 5], [-10.050095  33.1634  ], 2
3, 14, [14], [3], [33.156113], 1
14, 1, [ 1 16], [ 5 14], [-10.064869  33.137436], 2
14, 9, [ 9 10], [ 5 14], [-10.04385   33.168453], 2
9, 14, [14], [9], [33.10222], 1
8, 7, [7], [8], [33.15709], 1
14, 9, [ 9 10  2], [ 5 12 14], [-20.32079   16.03895   33.269794], 3
5, 13, [13], [5], [33.156036], 1
3, 2, [2], [3], [33.14143], 1
11, 15, [15], [11], [33.048702], 1
1, 7, [7], [1], [33.14321], 1
0, 11, [11], [0], [33.108265], 1
7, 10, [10  5  8], [5 6 7], [-20.346447  15.959909  33.196102], 3
14, 1, [ 1 14], [ 5 14], [-9.990053 33.264435], 2
3, 2, [2 8], [3 3], [33.05478 33.18651], 2
12, 1, [ 1 13], [12 12], [32.96338  33.199688], 2
6, 13, [13], [6], [33.161667], 1
9, 6, [6], [9], [33.228832], 1
14, 11, [11  2], [12 14], [-9.913776 33.284492], 2
6, 3, [ 3  5 13], [6 2 6], [22.606102 15.933475 33.151695], 3

1, 5, [5], [1], [33.043907], 1
6, 13, [13], [6], [33.15268], 1
5, 16, [16 13], [9 5], [-9.975971 33.15604 ], 2
6, 1, [1 7], [6 6], [32.938988 33.145126], 2
12, 11, [11], [12], [33.120163], 1
4, 8, [8], [4], [33.150936], 1
0, 12, [12 13], [6 0], [-10.064522  33.153137], 2
10, 12, [12], [10], [33.04111], 1
3, 4, [4 8], [5 3], [-10.044689  33.18669 ], 2
4, 5, [ 5 16 10], [8 8 4], [-20.361084  15.998396  33.083466], 3
9, 1, [1], [9], [33.03484], 1
9, 10, [10], [9], [33.08753], 1
2, 5, [5 8], [6 2], [-10.067839  33.149796], 2
0, 16, [16 14], [7 0], [-9.957979 33.15584 ], 2
14, 12, [12  7  9], [14 12 14], [22.700615 16.04548  33.110893], 3
12, 11, [11], [12], [33.120224], 1
13, 12, [12], [13], [33.042465], 1
6, 14, [14  8], [2 6], [-9.98506  33.126686], 2
3, 10, [10], [3], [33.076355], 1
8, 6, [6 7], [4 8], [-9.977243 33.15724 ], 2
13, 16, [16], [13], [33.124104], 1
9, 13, [13], [9], [33.156006], 1
4, 6, [6 8], [4 4], [33.018177 33.15081 ], 2
3, 11, [11], [3], [33.107254], 1
7, 3, [ 3  8 15  3  8], [7 7 7 7 7], [24.920238 19.79034  17.670387 20.960255 33.18872 ], 5
10, 4, [4], [10], [33.049797], 1
8, 3, [ 3 14], [8 8], [32.937805 33.16574 ], 2
9, 14, [14], [9], [33.101658], 1
13, 3, [3], [13], [33.035408], 1
2, 1, [ 1 14], [6 2], [-10.063417  33.137444], 2
0, 1, [1 2], [6 0], [-10.061996  33.14339 ], 2
10, 8, [8], [10], [33.13534], 1

5, 15, [15 14 13 14 16], [6 5 5 5 5], [-18.034904  19.81963   17.768578  21.022118  33.106056], 5
1, 1, [1], [1], [33.050426], 1
10, 9, [9], [10], [33.04407], 1
4, 1, [ 1 14 15  3  4  7], [8 4 4 8 8 4], [-24.721237    8.728719   -0.703527   -9.6040125   3.9312048  33.14691  ], 6
10, 9, [9], [10], [33.044044], 1
4, 14, [14 13], [4 4], [33.043896 33.154316], 2
5, 8, [8], [5], [33.15072], 1
3, 13, [13], [3], [33.153908], 1
1, 11, [11], [1], [33.107628], 1
3, 11, [11], [3], [33.107224], 1
7, 4, [ 4 14  8 14  5 11  7], [5 7 5 7 6 7 7], [-28.074553    3.1370625 -10.068716   -3.7095118  -8.146339   13.019516
  33.14759  ], 7
4, 7, [7], [4], [33.146297], 1
12, 10, [10], [12], [33.08094], 1
0, 9, [9 7], [5 0], [-10.0606    33.143585], 2
6, 2, [ 2 11], [6 6], [33.020035 33.12374 ], 2
9, 11, [11], [9], [33.104515], 1
8, 9, [9 7], [4 8], [-10.053095  33.15736 ], 2
12, 11, [11], [12], [33.120316], 1
3, 4, [ 4 11], [5 3], [-10.092514  33.107117], 2
8, 16, [16  6], [8 8], [33.012516 33.109863], 2
9, 5, [5], [9], [33.033737], 1
1, 2, [2], [1], [33.147316], 1
8, 10, [10 13], [4 8], [-10.012634  33.165245], 2
7, 8, [ 8 14 10  3 16], [7 7 5 7 7], [20.363583  11.959125   4.6445236 20.945179  33.163593 ], 5
10, 15, [15], [10], [33.04932], 1
11, 2, [2 5], [11 11], [32.943832 33.03557 ], 2
0, 3, [3 8], [6 0], [-10.064671  33.148872], 2
9, 5, [5], [9], [33.034172], 1
12, 7, [7], [12], [33.159218], 1
6, 15, [15  8], [6 6], [32.950214 33.1268  ], 2
8, 5, [5], [8], [33.037212], 1
14, 9, [ 9 14], [ 5 14], [-9.960051 33.31107 ], 2

5, 9, [ 9 16], [5 5], [32.91813 33.10608], 2
7, 14, [14  5 10  7 11  8], [7 7 7 5 7 7], [20.085981  11.505131   4.1072183 -1.6209993 17.05524   33.19715  ], 6
14, 2, [2], [14], [33.26523], 1
7, 11, [11  7], [7 7], [33.01887  33.147438], 2
6, 10, [10  8], [6 6], [32.953823 33.126717], 2
6, 8, [8], [6], [33.127327], 1
10, 14, [14], [10], [33.0832], 1
13, 7, [7], [13], [33.15581], 1
2, 14, [14], [2], [33.13724], 1
0, 8, [ 8 14  8  2], [0 3 0 0], [19.857058 11.17738  25.037079 33.14408 ], 4
9, 14, [14], [9], [33.107292], 1
0, 5, [ 5  8 11], [0 0 0], [30.45263  29.016727 33.108517], 3
14, 15, [15 13  2], [12 14 14], [-12.4399395  29.161942   33.284492 ], 3
2, 11, [11], [2], [33.108437], 1
11, 9, [9], [11], [33.04677], 1
2, 10, [10  2], [6 2], [-10.037357  33.140995], 2
4, 16, [16  8 10], [8 4 4], [-12.453806  29.00092   33.083466], 3
3, 1, [ 1 16], [6 3], [-10.076813  33.113632], 2
8, 6, [6], [8], [33.112984], 1
4, 12, [12  7], [8 4], [-10.068298  33.14722 ], 2
13, 1, [1], [13], [33.037823], 1
14, 11, [11  6 11  6 13], [12 12 12 12 14], [-33.221302   -5.56115    -2.9945188   8.150156   33.19099  ], 5
0, 8, [8 2], [0 0], [33.03778  33.145287], 2
6, 3, [ 3  2 13], [6 6 6], [30.467749 29.035995 33.151703], 3
14, 7, [7 9], [12 14], [-9.965822 33.103825], 2
11, 16, [16], [11], [33.186607], 1
3, 5, [ 5 16], [3 3], [32.91094  33.113564], 2
6, 8, [8], [6], [33.12749], 1
4, 10, [10  2], [4 4], [32.97171 33.14469], 2
14, 15, [15  7  6  8  7  6 14], [12 12 12 12 12 12 14], [-39.610966   -16.134813   -20.499815   -21.229485   -15.71616
   0.19769287  33.26636   ], 7
7, 14, [14 15 11  7], [7 5 7 7], [19.825907 11.088877 25.024456 33.147453], 4
0, 2, [2], [0], [33.14327], 1

0, 9, [ 9 11], [7 0], [-10.082607  33.108135], 2
10, 4, [4], [10], [33.04966], 1
4, 2, [2], [4], [33.14661], 1
14, 7, [ 7 12], [12 14], [-9.960619 33.100727], 2
11, 14, [14], [11], [33.070824], 1
3, 11, [11], [3], [33.107307], 1
12, 13, [13], [12], [33.197273], 1
12, 12, [12], [12], [33.057194], 1
8, 16, [16  9 10], [8 4 8], [22.700228 15.911021 33.097786], 3
7, 9, [ 9  3  6  3 16], [5 6 6 6 7], [-33.431755   -5.806413   -3.0876489   7.9429293  33.161255 ], 5
0, 15, [15  7  8], [5 0 0], [-12.499077  29.035034  33.15119 ], 3
14, 15, [15  8 11 14  7  6  1], [12 14 12 14 12 12 14], [-29.048054     1.4762821  -12.837368    -8.254917   -15.783715
   0.09230804  33.09588   ], 7
14, 11, [11 14  7  8  9], [12 12 12 12 14], [-33.26387    -5.6320066  -2.9908447   8.074598   33.110348 ], 5
8, 11, [11], [8], [33.177547], 1
10, 5, [5], [10], [33.03554], 1
3, 5, [5 8], [6 3], [-10.045755  33.18651 ], 2
14, 8, [8 2], [12 14], [-9.8253975 33.27702  ], 2
8, 11, [11], [8], [33.170395], 1
13, 16, [16], [13], [33.124046], 1
4, 7, [7], [4], [33.14699], 1
6, 2, [2 7], [6 6], [33.03277  33.145126], 2
1, 15, [15], [1], [33.064384], 1
7, 5, [ 5 15  2  8  6  8], [6 2 5 7 5 7], [-34.361046   -7.3387723  -5.6914873   3.6278617   4.065238   33.18872  ], 6
7, 1, [ 1 15 11 14 13  8], [6 2 5 5 7 7], [-35.477936   -9.218732   -8.823209   -1.5844946  17.084955   33.20158  ], 6
1, 6, [6], [1], [33.145115], 1
11, 15, [15], [11], [33.04847], 1
0, 9, [ 9 15 10  8], [5 5 6 0], [-27.990921    3.2617457  11.967897   33.15119  ], 4
12, 16, [16], [12], [33.12619], 1
2, 5, [5 8], [7 2], [-10.067757  33.150005], 2
6, 9, [ 9 10 14  3  8], [5 6 6 6 6], [-18.129654  19.69582   17.696623  20.922344  33.127174], 5
10, 16, [16 15], [ 0 10], [-10.02557  33.04882], 2
4, 3, [ 3 13], [8 4], [-10.069681  33.154137], 2

12, 15, [15 10], [13 12], [-10.112495  33.062103], 2
13, 12, [12], [13], [33.042465], 1
4, 13, [13], [4], [33.154675], 1
6, 8, [8], [6], [33.126945], 1
13, 16, [16], [13], [33.12406], 1
14, 8, [8 2], [12 14], [-9.838566 33.281616], 2
9, 15, [15], [9], [33.051388], 1
9, 10, [10], [9], [33.093544], 1
11, 13, [13], [11], [33.163128], 1
1, 9, [9], [1], [33.074757], 1
0, 16, [16  2], [0 0], [33.020954 33.14426 ], 2
7, 12, [12 13  3  2 16], [0 7 6 5 7], [-25.585896   7.284255  -3.135355   8.030774  33.162422], 5
3, 15, [15 11], [6 3], [-10.056936  33.106915], 2
5, 3, [ 3 13], [6 5], [-10.059801  33.15664 ], 2
5, 5, [ 5 14 13], [6 5 5], [-12.524921  29.05457   33.156654], 3
9, 3, [3], [9], [33.034107], 1
3, 13, [13], [3], [33.153774], 1
9, 3, [ 3  6 13], [9 9 9], [30.49208  29.096909 33.155777], 3
2, 6, [6], [2], [33.146244], 1
6, 5, [5 8], [6 6], [32.918365 33.126717], 2
4, 4, [ 4  3  9 13], [4 8 8 4], [14.965728   3.2045882 11.944212  33.154408 ], 4
6, 16, [16], [6], [33.108067], 1
1, 13, [13], [1], [33.15319], 1
0, 13, [13], [0], [33.153885], 1
2, 9, [ 9 14], [5 2], [-10.064291  33.137505], 2
12, 5, [ 5 11], [12 12], [32.910965 33.120335], 2
7, 11, [11  8], [7 7], [33.05665 33.1971 ], 2
13, 6, [6], [13], [33.226135], 1
6, 10, [10 16], [6 6], [32.941734 33.10689 ], 2
2, 5, [5 8], [6 2], [-10.067532  33.14965 ], 2
0, 8, [8], [0], [33.152107], 1
8, 14, [14], [8], [33.165016], 1

6, 9, [ 9 14  2 14  7], [2 6 6 6 6], [-18.065819  19.800388  17.763435  21.029404  33.14513 ], 5
3, 6, [6], [3], [33.147106], 1
2, 12, [12], [2], [33.044777], 1
5, 9, [ 9  5 11  8], [5 6 7 5], [15.007972   3.2559686 12.02272   33.150173 ], 4
2, 8, [8], [2], [33.150932], 1
4, 16, [16  8 14], [8 8 4], [-20.22594   16.040571  33.14881 ], 3
9, 2, [2], [9], [33.124573], 1
14, 14, [14  2], [14 14], [33.17719  33.269794], 2
10, 12, [12], [10], [33.037727], 1
10, 6, [ 6 14], [ 1 10], [-10.0053005  33.07555  ], 2
12, 15, [15  6], [13 12], [-9.996693 33.254864], 2
0, 2, [2], [0], [33.143703], 1
11, 15, [15], [11], [33.048195], 1
3, 9, [ 9 10], [3 3], [32.90158  33.075874], 2
1, 16, [16], [1], [33.121326], 1
3, 14, [14], [3], [33.154865], 1
13, 15, [15], [13], [33.05118], 1
2, 1, [1 8], [6 2], [-10.057493  33.149796], 2
6, 6, [6], [6], [33.14303], 1
14, 11, [11 10  6  2], [12 14 12 14], [-20.01772   16.443813  12.207431  33.28259 ], 4
10, 6, [ 6 16], [10 10], [33.10972  33.181187], 2
4, 6, [ 6 10], [4 4], [32.983128 33.083466], 2
7, 2, [ 2 13], [5 7], [-9.965786 33.16815 ], 2
4, 5, [5 8], [8 4], [-10.070484  33.15072 ], 2
13, 11, [11], [13], [33.106358], 1
13, 12, [12], [13], [33.042465], 1
3, 8, [8], [3], [33.186142], 1
6, 11, [11], [6], [33.12397], 1
14, 5, [ 5  7  6 10  8 13], [ 7 12 12 12 12 14], [-37.073452 -11.885522 -13.440775  -9.46056    4.113098  33.19099 ], 6
7, 11, [11 14], [6 7], [-9.96623 33.18397], 2
9, 9, [9], [9], [33.04529], 1
3, 14, [14], [3], [33.157402], 1

9, 2, [2], [9], [33.12535], 1
7, 9, [ 9 13], [5 7], [-10.045181  33.168125], 2
4, 11, [11  9 14  1  8], [4 4 4 4 4], [24.9399   19.681465 17.712328 20.9343   33.15072 ], 5
14, 11, [11  6 16 15 13], [12 12 12 12 14], [-33.25343    -5.6149664  -3.0818324   7.9842033  33.18859  ], 5
4, 10, [10  8  2], [4 4 4], [30.507309 29.038525 33.146004], 3
12, 15, [15  2], [13 12], [-10.074503  33.1252  ], 2
5, 15, [15], [5], [33.07213], 1
12, 2, [2], [12], [33.13905], 1
8, 16, [16  2], [8 8], [33.026318 33.1384  ], 2
14, 16, [16  7  3  2], [14 12 14 14], [19.846436 11.189491 25.041824 33.27702 ], 4
10, 7, [7], [10], [33.12805], 1
2, 9, [9 6], [5 2], [-10.059082  33.144947], 2
0, 11, [11], [0], [33.10834], 1
3, 8, [8], [3], [33.186146], 1
11, 2, [2], [11], [33.123756], 1
10, 9, [9], [10], [33.044323], 1
0, 11, [11], [0], [33.108772], 1
10, 9, [9], [10], [33.044125], 1
12, 9, [9 8], [12 12], [32.97604  33.209404], 2
8, 6, [6], [8], [33.109886], 1
13, 14, [14], [13], [33.16631], 1
9, 7, [7], [9], [33.174046], 1
14, 16, [16], [14], [33.13693], 1
2, 2, [2], [2], [33.14119], 1
10, 16, [16], [10], [33.16784], 1
13, 16, [16], [13], [33.12407], 1
5, 6, [ 6 14 10 11  3  8], [10  5  5  7  5  5], [-22.865377   11.591004    4.05361    -1.7052345  16.940285   33.151596 ], 6
7, 12, [12 13], [0 7], [-10.055546  33.168144], 2
5, 6, [6], [5], [33.168385], 1
14, 15, [15  1  6  2], [12 12 12 14], [-27.91443     3.3624294  12.203104   33.281616 ], 4
10, 3, [3], [10], [33.033638], 1
0, 15, [15 13], [6 0], [-10.034353  33.1526  ], 2

13, 4, [4], [13], [33.04564], 1
11, 2, [2], [11], [33.12384], 1
1, 1, [1], [1], [33.050426], 1
5, 6, [6], [5], [33.174786], 1
10, 5, [5], [10], [33.035534], 1
14, 5, [ 5 13], [14 14], [32.971436 33.190727], 2
9, 15, [15], [9], [33.050594], 1
13, 12, [12], [13], [33.042465], 1
9, 7, [7], [9], [33.176464], 1
9, 5, [5], [9], [33.03359], 1
12, 14, [14  7], [13 12], [-9.970261 33.15925 ], 2
13, 9, [9], [13], [33.045628], 1
9, 5, [5], [9], [33.033623], 1
14, 12, [12  8  2], [12 12 14], [-20.23547  16.16896  33.2947 ], 3
9, 15, [15 11], [9 9], [32.9127  33.10423], 2
14, 7, [ 7  4  7 13], [12 12 12 14], [-27.861538   3.296102  12.075254  33.190754], 4
14, 1, [ 1 13], [12 14], [-10.046278  33.18859 ], 2
12, 13, [13], [12], [33.199554], 1
6, 5, [ 5 14  8], [2 6 6], [-12.5459385  29.01934    33.12748  ], 3
14, 12, [12  7  8 13], [14 12 12 14], [15.126409  3.433816 12.114567 33.19059 ], 4
6, 15, [15  8], [2 6], [-10.054335  33.12671 ], 2
10, 11, [11 14], [ 6 10], [-10.030827  33.075943], 2
10, 12, [12], [10], [33.037716], 1
7, 3, [ 3  9  8 13], [6 5 5 7], [-27.980627    3.2880065  12.056839   33.166855 ], 4
12, 6, [6], [12], [33.231525], 1
12, 12, [12], [12], [33.04377], 1
12, 6, [6], [12], [33.240322], 1
12, 7, [7], [12], [33.15143], 1
10, 2, [2], [10], [33.12117], 1
9, 15, [15], [9], [33.05137], 1
8, 5, [5 2], [8 8], [32.923805 33.138504], 2
2, 14, [14], [2], [33.1373], 1

11, 12, [12], [11], [33.037556], 1
3, 16, [16 14], [2 3], [-9.99715  33.156803], 2
12, 16, [16], [12], [33.12635], 1
4, 5, [ 5  8 14], [8 8 4], [-20.336273  16.040571  33.14881 ], 3
